899174899,$,899,174,13:41:16.007 [http-bio-8080-exec-6076] INFO  - EVENT,MICROTASK, workerId, sessionId,301gG1E9G87-7, microtaskId, fileName,11ByteArrayBuffer_buggy.java, question,Is there possibly something wrong with the body of function 'grow' between lines 120 and 122 (e.g.; function produces an incorrect return value; return statement is at the wrong place; does not properly handle error situations; etc.)?, answer,NO, duration,51756, explanation,correct paramater,,,,,,,,,,
886165886,$,886,165,13:41:16.836 [http-bio-8080-exec-6058] INFO  - EVENT,MICROTASK, workerId, sessionId,303eE-1A4C-778, microtaskId, fileName,9buggy_Hystrix_buggy.txt, question,Is there maybe something wrong with the invocation of function 'get' in function 'endCurrentThreadExecutingCommand' at line 88 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.), answer,PROBABLY_YES, duration,102682, explanation,I think that an improper function is being invoked,,,,,,,,,,
899174899,$,899,174,13:41:23.278 [http-bio-8080-exec-6081] INFO  - EVENT,MICROTASK, workerId, sessionId,301gG1E9G87-7, microtaskId, fileName,11ByteArrayBuffer_buggy.java, question,Is there possibly something wrong with the body of function 'grow' between lines 120 and 122 (e.g.; function produces an incorrect return value; return statement is at the wrong place; does not properly handle error situations; etc.)?, answer,NO, duration,59027, explanation,correct paramater,,,,,,,,,,
899174899,$,899,174,13:41:23.502 [http-bio-8080-exec-6064] INFO  - EVENT,MICROTASK, workerId, sessionId,301gG1E9G87-7, microtaskId, fileName,11ByteArrayBuffer_buggy.java, question,Is there possibly something wrong with the body of function 'grow' between lines 120 and 122 (e.g.; function produces an incorrect return value; return statement is at the wrong place; does not properly handle error situations; etc.)?, answer,NO, duration,59251, explanation,correct paramater,,,,,,,,,,
87662876,$,876,62,13:41:26.513 [http-bio-8080-exec-6077] INFO  - EVENT,MICROTASK, workerId, sessionId,305gI-5E-9g3-2-3, microtaskId, fileName,2SelectTranslator_buggy.java, question,Is it possible that the conditional clause at line 548 has problems (e.g.; wrong Boolean operator; wrong comparison; misplaced parentheses; etc.)?, answer,YES, duration,29629, explanation,There is extra space provided.,,,,,,,,,,
876876,$,876,,13:41:26.513 [http-bio-8080-exec-6077] INFO  - EVENT,CLOSE SESSION, workerId, sessionId,305gI-5E-9g3-2-3,,,,,,,,,,,,,,,,,,,,,
836164836,$,836,164,13:41:29.441 [http-bio-8080-exec-6081] INFO  - EVENT,MICROTASK, workerId, sessionId,312ea0g2C0-2-1, microtaskId, fileName,9buggy_Hystrix_buggy.txt, question,Is there maybe something wrong with the invocation of function 'pop' in function 'endCurrentThreadExecutingCommand' at line 88 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.), answer,I_CANT_TELL, duration,426365, explanation,Not enough information is given about the value of the object currentCommand to determine if the pop is causing the issue.,,,,,,,,,,
886186886,$,886,186,13:43:03.663 [http-bio-8080-exec-6061] INFO  - EVENT,MICROTASK, workerId, sessionId,303eE-1A4C-778, microtaskId, fileName,13buggy_VectorClock_buggy.txt, question,Is there maybe something wrong with the invocation of function 'getNodeId' in function 'merge' at line 247 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.), answer,PROBABLY_YES, duration,106827, explanation,It's improperly getting a value for ClockEntry; it needs to be in the correct range,,,,,,,,,,
920920,$,920,,13:43:17.153 [http-bio-8080-exec-6076] INFO  - EVENT,OPEN SESSION, workerId, sessionId,300Ga7E3A-6-5-7,,,,,,,,,,,,,,,,,,,,,
899174899,$,899,174,13:43:36.164 [http-bio-8080-exec-6080] INFO  - EVENT,MICROTASK, workerId, sessionId,301gG1E9G87-7, microtaskId, fileName,11ByteArrayBuffer_buggy.java, question,Is there possibly something wrong with the body of function 'grow' between lines 120 and 122 (e.g.; function produces an incorrect return value; return statement is at the wrong place; does not properly handle error situations; etc.)?, answer,NO, duration,191913, explanation,correct paramater,,,,,,,,,,
899174899,$,899,174,13:43:36.386 [http-bio-8080-exec-6077] INFO  - EVENT,MICROTASK, workerId, sessionId,301gG1E9G87-7, microtaskId, fileName,11ByteArrayBuffer_buggy.java, question,Is there possibly something wrong with the body of function 'grow' between lines 120 and 122 (e.g.; function produces an incorrect return value; return statement is at the wrong place; does not properly handle error situations; etc.)?, answer,NO, duration,192135, explanation,correct paramater,,,,,,,,,,
899159899,$,899,159,13:43:52.824 [http-bio-8080-exec-6058] INFO  - EVENT,MICROTASK, workerId, sessionId,301gG1E9G87-7, microtaskId, fileName,8buggy_AbstractReviewSection_buggy.txt, question,Is there maybe something wrong with the invocation of function 'layout' in function 'appendMessage' at line 82 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.), answer,PROBABLY_NOT, duration,156817, explanation, or possible indexing issue  not sure,,,,,,,,,,
899159899,$,899,159,13:43:58.465 [http-bio-8080-exec-6064] INFO  - EVENT,MICROTASK, workerId, sessionId,301gG1E9G87-7, microtaskId, fileName,8buggy_AbstractReviewSection_buggy.txt, question,Is there maybe something wrong with the invocation of function 'layout' in function 'appendMessage' at line 82 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.), answer,PROBABLY_NOT, duration,162458, explanation, or possible indexing issue  not sure,,,,,,,,,,
899159899,$,899,159,13:43:58.685 [http-bio-8080-exec-6067] INFO  - EVENT,MICROTASK, workerId, sessionId,301gG1E9G87-7, microtaskId, fileName,8buggy_AbstractReviewSection_buggy.txt, question,Is there maybe something wrong with the invocation of function 'layout' in function 'appendMessage' at line 82 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.), answer,PROBABLY_NOT, duration,162678, explanation, or possible indexing issue  not sure,,,,,,,,,,
886169886,$,886,169,13:44:13.654 [http-bio-8080-exec-6080] INFO  - EVENT,MICROTASK, workerId, sessionId,303eE-1A4C-778, microtaskId, fileName,10HashPropertyBuilder_buggy.java, question,Is there maybe something wrong with the 'While-loop' construct at line 139 (e.g.; incorrect initialization; wrong counter increment; wrong exit condition; etc.)?, answer,PROBABLY_YES, duration,69991, explanation,It appears to be set up to keep calculating without an exit condition,,,,,,,,,,
816169816,$,816,169,13:44:18.501 [http-bio-8080-exec-6076] INFO  - EVENT,MICROTASK, workerId, sessionId,317aE-9c5C0-5-5, microtaskId, fileName,10HashPropertyBuilder_buggy.java, question,Is there maybe something wrong with the 'While-loop' construct at line 139 (e.g.; incorrect initialization; wrong counter increment; wrong exit condition; etc.)?, answer,I_CANT_TELL, duration,201622, explanation,Can ordinals ever equal NO-MORE_ORDINALS; are you calculating ordinal the way you are expecting?,,,,,,,,,,
89930899,$,899,30,13:44:23.112 [http-bio-8080-exec-6071] INFO  - EVENT,MICROTASK, workerId, sessionId,301gG1E9G87-7, microtaskId, fileName,1buggy_ApacheCamel.txt, question,Is it possible that the conditional clause at line 100 has problems (e.g.; wrong Boolean operator; wrong comparison; misplaced parentheses; etc.)?, answer,PROBABLY_YES, duration,30288, explanation,incorect parmameter,,,,,,,,,,
89930899,$,899,30,13:44:26.928 [http-bio-8080-exec-6061] INFO  - EVENT,MICROTASK, workerId, sessionId,301gG1E9G87-7, microtaskId, fileName,1buggy_ApacheCamel.txt, question,Is it possible that the conditional clause at line 100 has problems (e.g.; wrong Boolean operator; wrong comparison; misplaced parentheses; etc.)?, answer,PROBABLY_YES, duration,34104, explanation,incorect parmameter,,,,,,,,,,
89930899,$,899,30,13:44:27.148 [http-bio-8080-exec-6058] INFO  - EVENT,MICROTASK, workerId, sessionId,301gG1E9G87-7, microtaskId, fileName,1buggy_ApacheCamel.txt, question,Is it possible that the conditional clause at line 100 has problems (e.g.; wrong Boolean operator; wrong comparison; misplaced parentheses; etc.)?, answer,PROBABLY_YES, duration,34324, explanation,incorect parmameter,,,,,,,,,,
809169809,$,809,169,13:44:32.167 [http-bio-8080-exec-6079] INFO  - EVENT,MICROTASK, workerId, sessionId,324ag-6G0C-5-6-9, microtaskId, fileName,10HashPropertyBuilder_buggy.java, question,Is there maybe something wrong with the 'While-loop' construct at line 139 (e.g.; incorrect initialization; wrong counter increment; wrong exit condition; etc.)?, answer,YES, duration,912586, explanation,should be more like while(edgeOrdinal !, etc,,,,,,,,,
899163899,$,899,163,13:44:32.433 [http-bio-8080-exec-6071] INFO  - EVENT,MICROTASK, workerId, sessionId,301gG1E9G87-7, microtaskId, fileName,9buggy_Hystrix_buggy.txt, question,Is there possibly something wrong with the body of function 'endCurrentThreadExecutingCommand' between lines 87 and 89 (e.g.; function produces an incorrect return value; return statement is at the wrong place; does not properly handle error situations; etc.)?, answer,NO, duration,9321, explanation,looks ok,,,,,,,,,,
906906,$,906,,13:44:32.773 [http-bio-8080-exec-6079] INFO  - EVENT,OPEN SESSION, workerId, sessionId,299EI2i-2A-25-5,,,,,,,,,,,,,,,,,,,,,
899163899,$,899,163,13:44:38.692 [http-bio-8080-exec-6061] INFO  - EVENT,MICROTASK, workerId, sessionId,301gG1E9G87-7, microtaskId, fileName,9buggy_Hystrix_buggy.txt, question,Is there possibly something wrong with the body of function 'endCurrentThreadExecutingCommand' between lines 87 and 89 (e.g.; function produces an incorrect return value; return statement is at the wrong place; does not properly handle error situations; etc.)?, answer,NO, duration,15580, explanation,looks ok,,,,,,,,,,
899163899,$,899,163,13:44:38.914 [http-bio-8080-exec-6079] INFO  - EVENT,MICROTASK, workerId, sessionId,301gG1E9G87-7, microtaskId, fileName,9buggy_Hystrix_buggy.txt, question,Is there possibly something wrong with the body of function 'endCurrentThreadExecutingCommand' between lines 87 and 89 (e.g.; function produces an incorrect return value; return statement is at the wrong place; does not properly handle error situations; etc.)?, answer,NO, duration,15802, explanation,looks ok,,,,,,,,,,
16331491633,$,1633,149,00:19:52.214 [http-bio-8080-exec-6095] INFO  - EVENT,MICROTASK, workerId, sessionId,142Ie1e0i376, microtaskId, fileName,7buggy_ReviewTaskMapper_buggy.txt, question,Is there maybe something wrong with the invocation of function 'add' in function 'mapScope' at line 235 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.), answer,PROBABLY_YES, duration,109517, explanation,Is mapScopeItem a method?,,,,,,,,x,,
88691886,$,886,91,13:44:51.749 [http-bio-8080-exec-6079] INFO  - EVENT,MICROTASK, workerId, sessionId,303eE-1A4C-778, microtaskId, fileName,3buggy_PatchSetContentRemoteFactory_buggy.txt, question,Is there maybe something wrong with the invocation of function 'createUser' in function 'addComments' at line 102 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.), answer,I_CANT_TELL, duration,38095, explanation,I don't know enough about this function to answer helpfully,,,,,,,,,,
922922,$,922,,13:44:55.162 [http-bio-8080-exec-6077] INFO  - EVENT,OPEN SESSION, workerId, sessionId,298aC7A-4I39-1,,,,,,,,,,,,,,,,,,,,,
836177836,$,836,177,13:45:03.255 [http-bio-8080-exec-6080] INFO  - EVENT,MICROTASK, workerId, sessionId,312ea0g2C0-2-1, microtaskId, fileName,13buggy_VectorClock_buggy.txt, question,Is there maybe something wrong in the declaration of function 'merge' at line 240 (e.g.; requires a parameter that is not listed; needs different parameters to produce the correct result; specifies the wrong or no return type; etc .)?, answer,NO, duration,213814, explanation,No function declaration is fine. The issue is triggered from a ClockEntry constructor; which could possibly be line 248.,,,,,,,,,,
899163899,$,899,163,13:45:12.452 [http-bio-8080-exec-6083] INFO  - EVENT,MICROTASK, workerId, sessionId,301gG1E9G87-7, microtaskId, fileName,9buggy_Hystrix_buggy.txt, question,Is there possibly something wrong with the body of function 'endCurrentThreadExecutingCommand' between lines 87 and 89 (e.g.; function produces an incorrect return value; return statement is at the wrong place; does not properly handle error situations; etc.)?, answer,NO, duration,49340, explanation,looks ok,,,,,,,,,,
899163899,$,899,163,13:45:12.670 [http-bio-8080-exec-6071] INFO  - EVENT,MICROTASK, workerId, sessionId,301gG1E9G87-7, microtaskId, fileName,9buggy_Hystrix_buggy.txt, question,Is there possibly something wrong with the body of function 'endCurrentThreadExecutingCommand' between lines 87 and 89 (e.g.; function produces an incorrect return value; return statement is at the wrong place; does not properly handle error situations; etc.)?, answer,NO, duration,49558, explanation,looks ok,,,,,,,,,,
81677816,$,816,77,13:45:25.520 [http-bio-8080-exec-6067] INFO  - EVENT,MICROTASK, workerId, sessionId,317aE-9c5C0-5-5, microtaskId, fileName,3buggy_PatchSetContentRemoteFactory_buggy.txt, question,Is there maybe something wrong with the invocation of function 'getComments' in function 'addComments' at line 91 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.), answer,I_CANT_TELL, duration,67019, explanation,Not sure on this one,,,,,,,,,,
886148886,$,886,148,13:45:31.471 [http-bio-8080-exec-6076] INFO  - EVENT,MICROTASK, workerId, sessionId,303eE-1A4C-778, microtaskId, fileName,7buggy_ReviewTaskMapper_buggy.txt, question,Is there maybe something wrong with the invocation of function 'getItems' in function 'mapScope' at line 234 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.), answer,PROBABLY_YES, duration,39722, explanation,I think that mapScope is improperly used here; try changing it around or reading some tutorials,,,,,,,,,,
16341761634,$,1634,176,23:54:22.617 [http-bio-8080-exec-6104] INFO  - EVENT,MICROTASK, workerId, sessionId,143Ga-1E1G-4-32, microtaskId, fileName,11ByteArrayBuffer_buggy.java, question,Is there perhaps something wrong with the values of the parameters received by function 'copyOf' when called by function 'grow' at line 121 (e.g.; wrong variables used as parameters; wrong order; missing or wrong type of parameter; values of the parameters are not checked; etc .)?, answer,PROBABLY_YES, duration,54618, explanation,it doesn't have the storage capacity.,,,,,,,,,,
16401511640,$,1640,151,00:48:33.833 [http-bio-8080-exec-6101] INFO  - EVENT,MICROTASK, workerId, sessionId,140AE-3I3G-3-3-5, microtaskId, fileName,7buggy_ReviewTaskMapper_buggy.txt, question,Is there maybe something wrong with the invocation of function 'mapScopeItem' in function 'mapScope' at line 235 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.), answer,YES, duration,175100, explanation,The code is trying to add to a list of unmodifiable items. The add method is probably not supported.,,,,,,,,,x,
919919,$,919,,13:45:35.523 [http-bio-8080-exec-6077] INFO  - EVENT,OPEN SESSION, workerId, sessionId,297GE9e3c290,,,,,,,,,,,,,,,,,,,,,
16401641640,$,1640,164,00:28:26.005 [http-bio-8080-exec-6103] INFO  - EVENT,MICROTASK, workerId, sessionId,140AE-3I3G-3-3-5, microtaskId, fileName,9buggy_Hystrix_buggy.txt, question,Is there maybe something wrong with the invocation of function 'pop' in function 'endCurrentThreadExecutingCommand' at line 88 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.), answer,PROBABLY_YES, duration,132768, explanation,There may be no elements left to pop at that point in the code.,,,,,,,,,x,
886137886,$,886,137,13:45:47.371 [http-bio-8080-exec-6076] INFO  - EVENT,MICROTASK, workerId, sessionId,303eE-1A4C-778, microtaskId, fileName,6ReviewScopeNode_buggy.java, question,Is there maybe something wrong with the invocation of function 'get' in function 'convertScopeToDescription' at line 75 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.), answer,PROBABLY_NOT, duration,15899, explanation,It looks correct to me,,,,,,,,,,
899171899,$,899,171,13:45:55.594 [http-bio-8080-exec-6080] INFO  - EVENT,MICROTASK, workerId, sessionId,301gG1E9G87-7, microtaskId, fileName,10HashPropertyBuilder_buggy.java, question,Is there maybe something wrong with the invocation of function 'calculateVIntSize' in function 'calculateNumPopulatedBytes' at line 140 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.), answer,PROBABLY_NOT, duration,23021, explanation,varibles and parametes look fine,,,,,,,,,,
899171899,$,899,171,13:45:58.056 [http-bio-8080-exec-6067] INFO  - EVENT,MICROTASK, workerId, sessionId,301gG1E9G87-7, microtaskId, fileName,10HashPropertyBuilder_buggy.java, question,Is there maybe something wrong with the invocation of function 'calculateVIntSize' in function 'calculateNumPopulatedBytes' at line 140 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.), answer,PROBABLY_NOT, duration,25483, explanation,varibles and parametes look fine,,,,,,,,,,
899171899,$,899,171,13:45:58.274 [http-bio-8080-exec-6061] INFO  - EVENT,MICROTASK, workerId, sessionId,301gG1E9G87-7, microtaskId, fileName,10HashPropertyBuilder_buggy.java, question,Is there maybe something wrong with the invocation of function 'calculateVIntSize' in function 'calculateNumPopulatedBytes' at line 140 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.), answer,PROBABLY_NOT, duration,25701, explanation,varibles and parametes look fine,,,,,,,,,,
841175841,$,841,175,13:46:01.462 [http-bio-8080-exec-6071] INFO  - EVENT,MICROTASK, workerId, sessionId,308aG-7A-2G63-4, microtaskId, fileName,11ByteArrayBuffer_buggy.java, question,Is there maybe something wrong with the invocation of function 'copyOf' in function 'grow' at line 121 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.), answer,I_CANT_TELL, duration,1211618, explanation,"pointer might be better as private to this instance. http://docs.oracle.com/javase/7/docs/api/java/lang/class-useegativeArraySizeException.html
Perhaps the error is somewhere in your reflection code?
",,,,,,,,,,
924924,$,924,,13:46:14.847 [http-bio-8080-exec-6064] INFO  - EVENT,OPEN SESSION, workerId, sessionId,296eI9G-8G-83-2,,,,,,,,,,,,,,,,,,,,,
919176919,$,919,176,13:46:18.454 [http-bio-8080-exec-6077] INFO  - EVENT,MICROTASK, workerId, sessionId,297GE9e3c290, microtaskId, fileName,11ByteArrayBuffer_buggy.java, question,Is there perhaps something wrong with the values of the parameters received by function 'copyOf' when called by function 'grow' at line 121 (e.g.; wrong variables used as parameters; wrong order; missing or wrong type of parameter; values of the parameters are not checked; etc .)?, answer,I_CANT_TELL, duration,42930, explanation,Just not sure,,,,,,,,,,
89993899,$,899,93,13:46:35.366 [http-bio-8080-exec-6076] INFO  - EVENT,MICROTASK, workerId, sessionId,301gG1E9G87-7, microtaskId, fileName,3buggy_PatchSetContentRemoteFactory_buggy.txt, question,Is there maybe something wrong with the invocation of function 'getGerritProvider' in function 'addComments' at line 102 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.), answer,I_CANT_TELL, duration,39772, explanation,dont know,,,,,,,,,,
89993899,$,899,93,13:46:38.030 [http-bio-8080-exec-6071] INFO  - EVENT,MICROTASK, workerId, sessionId,301gG1E9G87-7, microtaskId, fileName,3buggy_PatchSetContentRemoteFactory_buggy.txt, question,Is there maybe something wrong with the invocation of function 'getGerritProvider' in function 'addComments' at line 102 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.), answer,I_CANT_TELL, duration,42435, explanation,dont know,,,,,,,,,,
89993899,$,899,93,13:46:38.260 [http-bio-8080-exec-6061] INFO  - EVENT,MICROTASK, workerId, sessionId,301gG1E9G87-7, microtaskId, fileName,3buggy_PatchSetContentRemoteFactory_buggy.txt, question,Is there maybe something wrong with the invocation of function 'getGerritProvider' in function 'addComments' at line 102 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.), answer,I_CANT_TELL, duration,42666, explanation,dont know,,,,,,,,,,
88664886,$,886,64,13:46:42.969 [http-bio-8080-exec-6083] INFO  - EVENT,MICROTASK, workerId, sessionId,303eE-1A4C-778, microtaskId, fileName,2SelectTranslator_buggy.java, question,Is there maybe something wrong with the invocation of function 'put' in function 'appendColumn' at line 552 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.), answer,PROBABLY_YES, duration,55598, explanation,Some of the functions that are called by this line appear to be improperly set up, I'd have to try it myself,,,,,,,,,
886886,$,886,,13:46:42.969 [http-bio-8080-exec-6083] INFO  - EVENT,CLOSE SESSION, workerId, sessionId,303eE-1A4C-778,,,,,,,,,,,,,,,,,,,,,
919153919,$,919,153,13:46:45.580 [http-bio-8080-exec-6071] INFO  - EVENT,MICROTASK, workerId, sessionId,297GE9e3c290, microtaskId, fileName,8buggy_AbstractReviewSection_buggy.txt, question,Is there possibly something wrong with the body of function 'appendMessage' between lines 78 and 84 (e.g.; function produces an incorrect return value; return statement is at the wrong place; does not properly handle error situations; etc.)?, answer,I_CANT_TELL, duration,27126, explanation,not sure,,,,,,,,,,
899150899,$,899,150,13:46:56.392 [http-bio-8080-exec-6077] INFO  - EVENT,MICROTASK, workerId, sessionId,301gG1E9G87-7, microtaskId, fileName,7buggy_ReviewTaskMapper_buggy.txt, question,Is there maybe something wrong with the invocation of function 'getItems' in function 'mapScope' at line 235 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.), answer,YES, duration,21026, explanation,Capitizaion error ,,,,,,,,,,
899150899,$,899,150,13:47:00.379 [http-bio-8080-exec-6076] INFO  - EVENT,MICROTASK, workerId, sessionId,301gG1E9G87-7, microtaskId, fileName,7buggy_ReviewTaskMapper_buggy.txt, question,Is there maybe something wrong with the invocation of function 'getItems' in function 'mapScope' at line 235 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.), answer,YES, duration,25013, explanation,Capitizaion error ,,,,,,,,,,
899150899,$,899,150,13:47:00.601 [http-bio-8080-exec-6084] INFO  - EVENT,MICROTASK, workerId, sessionId,301gG1E9G87-7, microtaskId, fileName,7buggy_ReviewTaskMapper_buggy.txt, question,Is there maybe something wrong with the invocation of function 'getItems' in function 'mapScope' at line 235 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.), answer,YES, duration,25235, explanation,Capitizaion error ,,,,,,,,,,
816150816,$,816,150,13:47:03.139 [http-bio-8080-exec-6067] INFO  - EVENT,MICROTASK, workerId, sessionId,317aE-9c5C0-5-5, microtaskId, fileName,7buggy_ReviewTaskMapper_buggy.txt, question,Is there maybe something wrong with the invocation of function 'getItems' in function 'mapScope' at line 235 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.), answer,I_CANT_TELL, duration,97619, explanation,I've never heard of UnsupportedMethodException,,,,,,,,,,
922175922,$,922,175,13:47:13.026 [http-bio-8080-exec-6064] INFO  - EVENT,MICROTASK, workerId, sessionId,298aC7A-4I39-1, microtaskId, fileName,11ByteArrayBuffer_buggy.java, question,Is there maybe something wrong with the invocation of function 'copyOf' in function 'grow' at line 121 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.), answer,NO, duration,137864, explanation,I think it's used at correct place to invoke particular method with it's parameters ,,,,,,,,,,
803171803,$,803,171,13:47:14.496 [http-bio-8080-exec-6076] INFO  - EVENT,MICROTASK, workerId, sessionId,322ie-7i9c-347, microtaskId, fileName,10HashPropertyBuilder_buggy.java, question,Is there maybe something wrong with the invocation of function 'calculateVIntSize' in function 'calculateNumPopulatedBytes' at line 140 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.), answer,I_CANT_TELL, duration,613028, explanation,not sure of the implementation of nextOrdinal(). likely returns something that is not ,, NO_MORE_ORDINALS. null?,,,,,,,,
920175920,$,920,175,13:48:44.733 [http-bio-8080-exec-6083] INFO  - EVENT,MICROTASK, workerId, sessionId,300Ga7E3A-6-5-7, microtaskId, fileName,11ByteArrayBuffer_buggy.java, question,Is there maybe something wrong with the invocation of function 'copyOf' in function 'grow' at line 121 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.), answer,I_CANT_TELL, duration,327580, explanation,The function 'copyOf' doesn't serve like ,,,,,,,,,,
70056700,$,700,56,13:48:52.365 [http-bio-8080-exec-6064] INFO  - EVENT,MICROTASK, workerId, sessionId,361Gg-2g5c082, microtaskId, fileName,2SelectTranslator_buggy.java, question,Is there maybe something wrong with the invocation of function 'equals' in function 'appendColumn' at line 542 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.), answer,PROBABLY_NOT, duration,701694, explanation,There seem to be multiple implementations of the DbAttribute class; which attribute is an instance of.  So it is difficult to trace the relevant methods.  It is possible; but an unsupported method exception for getName is also possible.  And the invocation of equals piggybacks on this doubt.  If getName is proper and returns a non-null string; which seems likely for any half-good DbAttribute class that actually has this method (o/w we'd have an unsupported method); NPE shouldn't be a problem.,,,,,,,,,,
700700,$,700,,13:48:52.365 [http-bio-8080-exec-6064] INFO  - EVENT,CLOSE SESSION, workerId, sessionId,361Gg-2g5c082,,,,,,,,,,,,,,,,,,,,,
80970809,$,809,70,13:48:55.334 [http-bio-8080-exec-6061] INFO  - EVENT,MICROTASK, workerId, sessionId,324ag-6G0C-5-6-9, microtaskId, fileName,3buggy_PatchSetContentRemoteFactory_buggy.txt, question,Is there maybe something wrong with the invocation of function 'clear' in function 'addComments' at line 87 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.), answer,PROBABLY_YES, duration,263167, explanation,you have a clear function where it would make more sense to have a .get function??? try imputing that and then moving this one down below that,,,,,,,,,,
16401671640,$,1640,167,00:37:36.145 [http-bio-8080-exec-6094] INFO  - EVENT,MICROTASK, workerId, sessionId,140AE-3I3G-3-3-5, microtaskId, fileName,10HashPropertyBuilder_buggy.java, question,Is there possibly something wrong with the body of function 'calculateNumPopulatedBytes' between lines 136 and 144 (e.g.; function produces an incorrect return value; return statement is at the wrong place; does not properly handle error situations; etc.)?, answer,PROBABLY_YES, duration,245166, explanation,NO_MORE_ORDINALS might be set to a value lower than the original ordinal; therefore the ordinal will never equal it and therefore will never break from the loop.,,,,,,,,,x,
899139899,$,899,139,13:49:20.269 [http-bio-8080-exec-6084] INFO  - EVENT,MICROTASK, workerId, sessionId,301gG1E9G87-7, microtaskId, fileName,6ReviewScopeNode_buggy.java, question,Is there maybe something wrong with the invocation of function 'append' in function 'convertScopeToDescription' at line 77 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.), answer,I_CANT_TELL, duration,143876, explanation,code error when probably no parmaters issued   might be from improper code  Very sloppy initializaion causing this error,,,,,,,,,,
899139899,$,899,139,13:49:24.612 [http-bio-8080-exec-6064] INFO  - EVENT,MICROTASK, workerId, sessionId,301gG1E9G87-7, microtaskId, fileName,6ReviewScopeNode_buggy.java, question,Is there maybe something wrong with the invocation of function 'append' in function 'convertScopeToDescription' at line 77 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.), answer,I_CANT_TELL, duration,148219, explanation,code error when probably no parmaters issued   might be from improper code  Very sloppy initializaion causing this error,,,,,,,,,,
899139899,$,899,139,13:49:24.834 [http-bio-8080-exec-6061] INFO  - EVENT,MICROTASK, workerId, sessionId,301gG1E9G87-7, microtaskId, fileName,6ReviewScopeNode_buggy.java, question,Is there maybe something wrong with the invocation of function 'append' in function 'convertScopeToDescription' at line 77 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.), answer,I_CANT_TELL, duration,148441, explanation,code error when probably no parmaters issued   might be from improper code  Very sloppy initializaion causing this error,,,,,,,,,,
89966899,$,899,66,13:49:27.118 [http-bio-8080-exec-6084] INFO  - EVENT,MICROTASK, workerId, sessionId,301gG1E9G87-7, microtaskId, fileName,2SelectTranslator_buggy.java, question,Is there maybe something wrong with the invocation of function 'setJavaClass' in function 'appendColumn' at line 553 (e.g.; should be at a different place in the code; should invoke a different function; has unanticipated side effects; return value is improperly used; etc.), answer,PROBABLY_NOT, duration,6849, explanation,ok,,,,,,,,,,
899899,$,899,,13:49:27.118 [http-bio-8080-exec-6084] INFO  - EVENT,CLOSE SESSION, workerId, sessionId,301gG1E9G87-7,,,,,,,,,,,,,,,,,,,,,
